ocean_code;species_code;species_fao_code;ld1_class;lf_class;ratio
2;3;BET;21.0;56;1
2;3;BET;21.0;58;5
2;3;BET;21.0;60;18
2;3;BET;21.0;62;31
2;3;BET;21.0;64;29
2;3;BET;21.0;66;13
2;3;BET;21.0;68;3
2;3;BET;21.5;58;1
2;3;BET;21.5;60;6
2;3;BET;21.5;62;20
2;3;BET;21.5;64;33
2;3;BET;21.5;66;27
2;3;BET;21.5;68;11
2;3;BET;21.5;70;2
2;3;BET;22.0;60;1
2;3;BET;22.0;62;8
2;3;BET;22.0;64;22
2;3;BET;22.0;66;32
2;3;BET;22.0;68;25
2;3;BET;22.0;70;10
2;3;BET;22.0;72;2
2;3;BET;22.5;62;2
2;3;BET;22.5;64;9
2;3;BET;22.5;66;23
2;3;BET;22.5;68;32
2;3;BET;22.5;70;23
2;3;BET;22.5;72;9
2;3;BET;22.5;74;2
2;3;BET;23.0;64;3
2;3;BET;23.0;66;10
2;3;BET;23.0;68;24
2;3;BET;23.0;70;31
2;3;BET;23.0;72;22
2;3;BET;23.0;74;8
2;3;BET;23.0;76;2
2;3;BET;23.5;66;3
2;3;BET;23.5;68;12
2;3;BET;23.5;70;25
2;3;BET;23.5;72;30
2;3;BET;23.5;74;20
2;3;BET;23.5;76;8
2;3;BET;23.5;78;2
2;3;BET;24.0;66;1
2;3;BET;24.0;68;4
2;3;BET;24.0;70;13
2;3;BET;24.0;72;26
2;3;BET;24.0;74;28
2;3;BET;24.0;76;19
2;3;BET;24.0;78;7
2;3;BET;24.0;80;2
2;3;BET;24.5;68;1
2;3;BET;24.5;70;5
2;3;BET;24.5;72;15
2;3;BET;24.5;74;26
2;3;BET;24.5;76;29
2;3;BET;24.5;78;17
2;3;BET;24.5;80;6
2;3;BET;24.5;82;1
2;3;BET;25.0;70;1
2;3;BET;25.0;72;6
2;3;BET;25.0;74;16
2;3;BET;25.0;76;26
2;3;BET;25.0;78;28
2;3;BET;25.0;80;16
2;3;BET;25.0;82;6
2;3;BET;25.0;84;1
2;3;BET;25.5;72;2
2;3;BET;25.5;74;7
2;3;BET;25.5;76;17
2;3;BET;25.5;78;26
2;3;BET;25.5;80;26
2;3;BET;25.5;82;15
2;3;BET;25.5;84;6
2;3;BET;25.5;86;1
2;3;BET;26.0;74;2
2;3;BET;26.0;76;7
2;3;BET;26.0;78;18
2;3;BET;26.0;80;27
2;3;BET;26.0;82;25
2;3;BET;26.0;84;15
2;3;BET;26.0;86;5
2;3;BET;26.0;88;1
2;3;BET;26.5;76;2
2;3;BET;26.5;78;8
2;3;BET;26.5;80;19
2;3;BET;26.5;82;27
2;3;BET;26.5;84;24
2;3;BET;26.5;86;14
2;3;BET;26.5;88;5
2;3;BET;26.5;90;1
2;3;BET;27.0;76;1
2;3;BET;27.0;78;3
2;3;BET;27.0;80;9
2;3;BET;27.0;82;19
2;3;BET;27.0;84;26
2;3;BET;27.0;86;23
2;3;BET;27.0;88;13
2;3;BET;27.0;90;5
2;3;BET;27.0;92;1
2;3;BET;27.5;78;1
2;3;BET;27.5;80;3
2;3;BET;27.5;82;10
2;3;BET;27.5;84;20
2;3;BET;27.5;86;26
2;3;BET;27.5;88;22
2;3;BET;27.5;90;12
2;3;BET;27.5;92;5
2;3;BET;27.5;94;1
2;3;BET;28.0;80;1
2;3;BET;28.0;82;4
2;3;BET;28.0;84;11
2;3;BET;28.0;86;20
2;3;BET;28.0;88;26
2;3;BET;28.0;90;21
2;3;BET;28.0;92;12
2;3;BET;28.0;94;4
2;3;BET;28.0;96;1
2;3;BET;28.5;82;1
2;3;BET;28.5;84;4
2;3;BET;28.5;86;12
2;3;BET;28.5;88;21
2;3;BET;28.5;90;26
2;3;BET;28.5;92;20
2;3;BET;28.5;94;11
2;3;BET;28.5;96;4
2;3;BET;28.5;98;1
2;3;BET;29.0;84;1
2;3;BET;29.0;86;5
2;3;BET;29.0;88;12
2;3;BET;29.0;90;21
2;3;BET;29.0;92;25
2;3;BET;29.0;94;20
2;3;BET;29.0;96;11
2;3;BET;29.0;98;4
2;3;BET;29.0;100;1
2;3;BET;29.5;86;2
2;3;BET;29.5;88;5
2;3;BET;29.5;90;13
2;3;BET;29.5;92;21
2;3;BET;29.5;94;24
2;3;BET;29.5;96;19
2;3;BET;29.5;98;11
2;3;BET;29.5;100;4
2;3;BET;29.5;102;1
2;3;BET;30.0;88;2
2;3;BET;30.0;90;6
2;3;BET;30.0;92;13
2;3;BET;30.0;94;21
2;3;BET;30.0;96;25
2;3;BET;30.0;98;18
2;3;BET;30.0;100;10
2;3;BET;30.0;102;4
2;3;BET;30.0;104;1
2;3;BET;30.5;88;1
2;3;BET;30.5;90;2
2;3;BET;30.5;92;7
2;3;BET;30.5;94;14
2;3;BET;30.5;96;21
2;3;BET;30.5;98;22
2;3;BET;30.5;100;18
2;3;BET;30.5;102;10
2;3;BET;30.5;104;4
2;3;BET;30.5;106;1
2;3;BET;31.0;90;1
2;3;BET;31.0;92;2
2;3;BET;31.0;94;7
2;3;BET;31.0;96;14
2;3;BET;31.0;98;21
2;3;BET;31.0;100;23
2;3;BET;31.0;102;17
2;3;BET;31.0;104;10
2;3;BET;31.0;106;4
2;3;BET;31.0;108;1
2;3;BET;31.5;92;1
2;3;BET;31.5;94;3
2;3;BET;31.5;96;7
2;3;BET;31.5;98;15
2;3;BET;31.5;100;21
2;3;BET;31.5;102;22
2;3;BET;31.5;104;17
2;3;BET;31.5;106;9
2;3;BET;31.5;108;4
2;3;BET;31.5;110;1
2;3;BET;32.0;94;1
2;3;BET;32.0;96;3
2;3;BET;32.0;98;8
2;3;BET;32.0;100;15
2;3;BET;32.0;102;21
2;3;BET;32.0;104;22
2;3;BET;32.0;106;16
2;3;BET;32.0;108;9
2;3;BET;32.0;110;4
2;3;BET;32.0;112;1
2;3;BET;32.5;96;1
2;3;BET;32.5;98;3
2;3;BET;32.5;100;8
2;3;BET;32.5;102;15
2;3;BET;32.5;104;22
2;3;BET;32.5;106;21
2;3;BET;32.5;108;16
2;3;BET;32.5;110;9
2;3;BET;32.5;112;4
2;3;BET;32.5;114;1
2;3;BET;33.0;98;1
2;3;BET;33.0;100;4
2;3;BET;33.0;102;9
2;3;BET;33.0;104;16
2;3;BET;33.0;106;20
2;3;BET;33.0;108;20
2;3;BET;33.0;110;16
2;3;BET;33.0;112;9
2;3;BET;33.0;114;4
2;3;BET;33.0;116;1
2;3;BET;33.5;100;1
2;3;BET;33.5;102;4
2;3;BET;33.5;104;9
2;3;BET;33.5;106;16
2;3;BET;33.5;108;21
2;3;BET;33.5;110;20
2;3;BET;33.5;112;15
2;3;BET;33.5;114;9
2;3;BET;33.5;116;4
2;3;BET;33.5;118;1
2;3;BET;34.0;102;1
2;3;BET;34.0;104;4
2;3;BET;34.0;106;9
2;3;BET;34.0;108;16
2;3;BET;34.0;110;21
2;3;BET;34.0;112;20
2;3;BET;34.0;114;15
2;3;BET;34.0;116;9
2;3;BET;34.0;118;4
2;3;BET;34.0;120;1
2;3;BET;34.5;104;2
2;3;BET;34.5;106;5
2;3;BET;34.5;108;10
2;3;BET;34.5;110;16
2;3;BET;34.5;112;19
2;3;BET;34.5;114;20
2;3;BET;34.5;116;15
2;3;BET;34.5;118;8
2;3;BET;34.5;120;4
2;3;BET;34.5;122;1
2;3;BET;35.0;106;2
2;3;BET;35.0;108;5
2;3;BET;35.0;110;10
2;3;BET;35.0;112;16
2;3;BET;35.0;114;21
2;3;BET;35.0;116;19
2;3;BET;35.0;118;14
2;3;BET;35.0;120;8
2;3;BET;35.0;122;4
2;3;BET;35.0;124;1
2;3;BET;35.5;108;2
2;3;BET;35.5;110;5
2;3;BET;35.5;112;10
2;3;BET;35.5;114;16
2;3;BET;35.5;116;21
2;3;BET;35.5;118;19
2;3;BET;35.5;120;14
2;3;BET;35.5;122;8
2;3;BET;35.5;124;4
2;3;BET;35.5;126;1
2;3;BET;36.0;110;2
2;3;BET;36.0;112;5
2;3;BET;36.0;114;10
2;3;BET;36.0;116;16
2;3;BET;36.0;118;21
2;3;BET;36.0;120;19
2;3;BET;36.0;122;14
2;3;BET;36.0;124;8
2;3;BET;36.0;126;4
2;3;BET;36.0;128;1
2;3;BET;36.5;112;2
2;3;BET;36.5;114;6
2;3;BET;36.5;116;11
2;3;BET;36.5;118;16
2;3;BET;36.5;120;20
2;3;BET;36.5;122;18
2;3;BET;36.5;124;14
2;3;BET;36.5;126;8
2;3;BET;36.5;128;4
2;3;BET;36.5;130;1
2;3;BET;37.0;114;2
2;3;BET;37.0;116;6
2;3;BET;37.0;118;11
2;3;BET;37.0;120;16
2;3;BET;37.0;122;19
2;3;BET;37.0;124;18
2;3;BET;37.0;126;14
2;3;BET;37.0;128;8
2;3;BET;37.0;130;4
2;3;BET;37.0;132;2
2;3;BET;37.5;114;1
2;3;BET;37.5;116;3
2;3;BET;37.5;118;6
2;3;BET;37.5;120;11
2;3;BET;37.5;122;16
2;3;BET;37.5;124;18
2;3;BET;37.5;126;18
2;3;BET;37.5;128;14
2;3;BET;37.5;130;8
2;3;BET;37.5;132;4
2;3;BET;37.5;134;1
2;3;BET;38.0;116;1
2;3;BET;38.0;118;3
2;3;BET;38.0;120;6
2;3;BET;38.0;122;11
2;3;BET;38.0;124;16
2;3;BET;38.0;126;19
2;3;BET;38.0;128;18
2;3;BET;38.0;130;13
2;3;BET;38.0;132;8
2;3;BET;38.0;134;4
2;3;BET;38.0;136;1
2;3;BET;38.5;118;1
2;3;BET;38.5;120;3
2;3;BET;38.5;122;6
2;3;BET;38.5;124;11
2;3;BET;38.5;126;16
2;3;BET;38.5;128;20
2;3;BET;38.5;130;17
2;3;BET;38.5;132;13
2;3;BET;38.5;134;8
2;3;BET;38.5;136;4
2;3;BET;38.5;138;1
2;3;BET;39.0;120;1
2;3;BET;39.0;122;3
2;3;BET;39.0;124;7
2;3;BET;39.0;126;11
2;3;BET;39.0;128;16
2;3;BET;39.0;130;19
2;3;BET;39.0;132;17
2;3;BET;39.0;134;13
2;3;BET;39.0;136;8
2;3;BET;39.0;138;4
2;3;BET;39.0;140;1
2;3;BET;39.5;122;1
2;3;BET;39.5;124;3
2;3;BET;39.5;126;7
2;3;BET;39.5;128;11
2;3;BET;39.5;130;16
2;3;BET;39.5;132;19
2;3;BET;39.5;134;17
2;3;BET;39.5;136;13
2;3;BET;39.5;138;8
2;3;BET;39.5;140;4
2;3;BET;39.5;142;1
2;3;BET;40.0;124;1
2;3;BET;40.0;126;3
2;3;BET;40.0;128;7
2;3;BET;40.0;130;11
2;3;BET;40.0;132;16
2;3;BET;40.0;134;19
2;3;BET;40.0;136;17
2;3;BET;40.0;138;13
2;3;BET;40.0;140;8
2;3;BET;40.0;142;4
2;3;BET;40.0;144;1
2;3;BET;40.5;126;1
2;3;BET;40.5;128;4
2;3;BET;40.5;130;7
2;3;BET;40.5;132;11
2;3;BET;40.5;134;16
2;3;BET;40.5;136;17
2;3;BET;40.5;138;17
2;3;BET;40.5;140;13
2;3;BET;40.5;142;8
2;3;BET;40.5;144;5
2;3;BET;40.5;146;1
2;3;BET;41.0;128;1
2;3;BET;41.0;130;4
2;3;BET;41.0;132;7
2;3;BET;41.0;134;12
2;3;BET;41.0;136;16
2;3;BET;41.0;138;17
2;3;BET;41.0;140;16
2;3;BET;41.0;142;13
2;3;BET;41.0;144;8
2;3;BET;41.0;146;5
2;3;BET;41.0;148;1
2;3;BET;41.5;130;1
2;3;BET;41.5;132;4
2;3;BET;41.5;134;7
2;3;BET;41.5;136;12
2;3;BET;41.5;138;15
2;3;BET;41.5;140;17
2;3;BET;41.5;142;16
2;3;BET;41.5;144;13
2;3;BET;41.5;146;9
2;3;BET;41.5;148;5
2;3;BET;41.5;150;1
2;3;BET;42.0;132;1
2;3;BET;42.0;134;4
2;3;BET;42.0;136;7
2;3;BET;42.0;138;12
2;3;BET;42.0;140;15
2;3;BET;42.0;142;17
2;3;BET;42.0;144;16
2;3;BET;42.0;146;13
2;3;BET;42.0;148;9
2;3;BET;42.0;150;5
2;3;BET;42.0;152;1
2;3;BET;42.5;134;1
2;3;BET;42.5;136;4
2;3;BET;42.5;138;7
2;3;BET;42.5;140;12
2;3;BET;42.5;142;15
2;3;BET;42.5;144;17
2;3;BET;42.5;146;16
2;3;BET;42.5;148;13
2;3;BET;42.5;150;9
2;3;BET;42.5;152;5
2;3;BET;42.5;154;1
2;3;BET;43.0;136;1
2;3;BET;43.0;138;4
2;3;BET;43.0;140;7
2;3;BET;43.0;142;11
2;3;BET;43.0;144;15
2;3;BET;43.0;146;18
2;3;BET;43.0;148;16
2;3;BET;43.0;150;13
2;3;BET;43.0;152;9
2;3;BET;43.0;154;5
2;3;BET;43.0;156;1
2;3;BET;43.5;138;1
2;3;BET;43.5;140;4
2;3;BET;43.5;142;7
2;3;BET;43.5;144;11
2;3;BET;43.5;146;15
2;3;BET;43.5;148;17
2;3;BET;43.5;150;16
2;3;BET;43.5;152;13
2;3;BET;43.5;154;9
2;3;BET;43.5;156;5
2;3;BET;43.5;158;2
2;3;BET;44.0;140;1
2;3;BET;44.0;142;4
2;3;BET;44.0;144;8
2;3;BET;44.0;146;11
2;3;BET;44.0;148;15
2;3;BET;44.0;150;16
2;3;BET;44.0;152;16
2;3;BET;44.0;154;13
2;3;BET;44.0;156;9
2;3;BET;44.0;158;5
2;3;BET;44.0;160;2
2;3;BET;44.5;142;1
2;3;BET;44.5;144;4
2;3;BET;44.5;146;8
2;3;BET;44.5;148;11
2;3;BET;44.5;150;15
2;3;BET;44.5;152;16
2;3;BET;44.5;154;16
2;3;BET;44.5;156;13
2;3;BET;44.5;158;9
2;3;BET;44.5;160;5
2;3;BET;44.5;162;2
2;3;BET;45.0;144;1
2;3;BET;45.0;146;4
2;3;BET;45.0;148;8
2;3;BET;45.0;150;11
2;3;BET;45.0;152;15
2;3;BET;45.0;154;16
2;3;BET;45.0;156;15
2;3;BET;45.0;158;13
2;3;BET;45.0;160;9
2;3;BET;45.0;162;6
2;3;BET;45.0;164;2
2;3;BET;45.5;146;1
2;3;BET;45.5;148;4
2;3;BET;45.5;150;8
2;3;BET;45.5;152;11
2;3;BET;45.5;154;14
2;3;BET;45.5;156;17
2;3;BET;45.5;158;15
2;3;BET;45.5;160;13
2;3;BET;45.5;162;9
2;3;BET;45.5;164;6
2;3;BET;45.5;166;2
2;3;BET;46.0;148;1
2;3;BET;46.0;150;4
2;3;BET;46.0;152;8
2;3;BET;46.0;154;11
2;3;BET;46.0;156;14
2;3;BET;46.0;158;17
2;3;BET;46.0;160;15
2;3;BET;46.0;162;13
2;3;BET;46.0;164;9
2;3;BET;46.0;166;6
2;3;BET;46.0;168;2
2;3;BET;46.5;150;1
2;3;BET;46.5;152;5
2;3;BET;46.5;154;8
2;3;BET;46.5;156;11
2;3;BET;46.5;158;14
2;3;BET;46.5;160;16
2;3;BET;46.5;162;15
2;3;BET;46.5;164;13
2;3;BET;46.5;166;9
2;3;BET;46.5;168;6
2;3;BET;46.5;170;2
2;3;BET;47.0;154;5
2;3;BET;47.0;156;8
2;3;BET;47.0;158;11
2;3;BET;47.0;160;14
2;3;BET;47.0;162;16
2;3;BET;47.0;164;15
2;3;BET;47.0;166;13
2;3;BET;47.0;168;9
2;3;BET;47.0;170;6
2;3;BET;47.0;172;3
2;3;BET;47.5;156;5
2;3;BET;47.5;158;8
2;3;BET;47.5;160;11
2;3;BET;47.5;162;14
2;3;BET;47.5;164;14
2;3;BET;47.5;166;15
2;3;BET;47.5;168;13
2;3;BET;47.5;170;10
2;3;BET;47.5;172;6
2;3;BET;47.5;174;4
2;3;BET;48.0;158;5
2;3;BET;48.0;160;8
2;3;BET;48.0;162;11
2;3;BET;48.0;164;14
2;3;BET;48.0;166;14
2;3;BET;48.0;168;15
2;3;BET;48.0;170;13
2;3;BET;48.0;172;10
2;3;BET;48.0;174;6
2;3;BET;48.0;176;4
2;3;BET;48.5;160;5
2;3;BET;48.5;162;8
2;3;BET;48.5;164;11
2;3;BET;48.5;166;14
2;3;BET;48.5;168;14
2;3;BET;48.5;170;14
2;3;BET;48.5;172;13
2;3;BET;48.5;174;10
2;3;BET;48.5;176;7
2;3;BET;48.5;178;4
2;3;BET;49.0;162;5
2;3;BET;49.0;164;8
2;3;BET;49.0;166;11
2;3;BET;49.0;168;14
2;3;BET;49.0;170;14
2;3;BET;49.0;172;14
2;3;BET;49.0;174;13
2;3;BET;49.0;176;10
2;3;BET;49.0;178;7
2;3;BET;49.0;180;4
2;3;BET;49.5;164;5
2;3;BET;49.5;166;8
2;3;BET;49.5;168;11
2;3;BET;49.5;170;13
2;3;BET;49.5;172;14
2;3;BET;49.5;174;15
2;3;BET;49.5;176;13
2;3;BET;49.5;178;10
2;3;BET;49.5;180;7
2;3;BET;49.5;182;4
2;3;BET;50.0;166;5
2;3;BET;50.0;168;7
2;3;BET;50.0;170;11
2;3;BET;50.0;172;13
2;3;BET;50.0;174;15
2;3;BET;50.0;176;15
2;3;BET;50.0;178;13
2;3;BET;50.0;180;10
2;3;BET;50.0;182;7
2;3;BET;50.0;184;4
2;3;BET;50.5;168;5
2;3;BET;50.5;170;7
2;3;BET;50.5;172;10
2;3;BET;50.5;174;13
2;3;BET;50.5;176;15
2;3;BET;50.5;178;15
2;3;BET;50.5;180;13
2;3;BET;50.5;182;10
2;3;BET;50.5;184;7
2;3;BET;50.5;186;5
2;3;BET;51.0;170;5
2;3;BET;51.0;172;7
2;3;BET;51.0;174;10
2;3;BET;51.0;176;13
2;3;BET;51.0;178;15
2;3;BET;51.0;180;15
2;3;BET;51.0;182;13
2;3;BET;51.0;184;10
2;3;BET;51.0;186;7
2;3;BET;51.0;188;5
2;3;BET;51.5;172;5
2;3;BET;51.5;174;7
2;3;BET;51.5;176;10
2;3;BET;51.5;178;13
2;3;BET;51.5;180;15
2;3;BET;51.5;182;14
2;3;BET;51.5;184;13
2;3;BET;51.5;186;10
2;3;BET;51.5;188;8
2;3;BET;51.5;190;5
2;3;BET;52.0;174;5
2;3;BET;52.0;176;7
2;3;BET;52.0;178;10
2;3;BET;52.0;180;13
2;3;BET;52.0;182;14
2;3;BET;52.0;184;14
2;3;BET;52.0;186;13
2;3;BET;52.0;188;11
2;3;BET;52.0;190;8
2;3;BET;52.0;192;5
2;3;BET;52.5;174;5
2;3;BET;52.5;176;7
2;3;BET;52.5;178;10
2;3;BET;52.5;180;13
2;3;BET;52.5;182;14
2;3;BET;52.5;184;14
2;3;BET;52.5;186;13
2;3;BET;52.5;188;11
2;3;BET;52.5;190;8
2;3;BET;52.5;192;5
2;3;BET;53.0;178;5
2;3;BET;53.0;180;7
2;3;BET;53.0;182;10
2;3;BET;53.0;184;12
2;3;BET;53.0;186;15
2;3;BET;53.0;188;14
2;3;BET;53.0;190;13
2;3;BET;53.0;192;11
2;3;BET;53.0;194;8
2;3;BET;53.0;196;5
2;3;BET;53.5;180;5
2;3;BET;53.5;182;7
2;3;BET;53.5;184;10
2;3;BET;53.5;186;12
2;3;BET;53.5;188;14
2;3;BET;53.5;190;14
2;3;BET;53.5;192;13
2;3;BET;53.5;194;11
2;3;BET;53.5;196;8
2;3;BET;53.5;198;6
2;3;BET;54.0;182;3
2;3;BET;54.0;184;7
2;3;BET;54.0;186;10
2;3;BET;54.0;188;12
2;3;BET;54.0;190;14
2;3;BET;54.0;192;14
2;3;BET;54.0;194;13
2;3;BET;54.0;196;11
2;3;BET;54.0;198;8
2;3;BET;54.0;200;6
2;3;BET;54.0;202;2
2;3;BET;54.5;206;100
2;3;BET;55.0;208;100
2;3;BET;55.5;210;100
2;3;BET;56.0;214;100
2;3;BET;56.5;216;100
2;3;BET;57.0;218;100
2;3;BET;57.5;218;100
2;3;BET;58.0;218;100
2;3;BET;58.5;218;100
2;3;BET;59.0;218;100
2;3;BET;59.5;218;100
2;3;BET;60.0;218;100
2;4;ALB;20.0;66;54
2;4;ALB;20.0;68;46
2;4;ALB;20.5;68;76
2;4;ALB;20.5;70;24
2;4;ALB;21.0;70;100
2;4;ALB;21.5;72;100
2;4;ALB;22.0;72;24
2;4;ALB;22.0;74;76
2;4;ALB;22.5;74;48
2;4;ALB;22.5;76;52
2;4;ALB;23.0;76;72
2;4;ALB;23.0;78;28
2;4;ALB;23.5;78;96
2;4;ALB;23.5;80;4
2;4;ALB;24.0;80;100
2;4;ALB;24.5;80;20
2;4;ALB;24.5;82;80
2;4;ALB;25.0;82;44
2;4;ALB;25.0;84;56
2;4;ALB;25.5;84;68
2;4;ALB;25.5;86;32
2;4;ALB;26.0;86;94
2;4;ALB;26.0;88;6
2;4;ALB;26.5;88;100
2;4;ALB;27.0;88;18
2;4;ALB;27.0;90;82
2;4;ALB;27.5;90;42
2;4;ALB;27.5;92;58
2;4;ALB;28.0;92;66
2;4;ALB;28.0;94;34
2;4;ALB;28.5;94;92
2;4;ALB;28.5;96;8
2;4;ALB;29.0;96;100
2;4;ALB;29.5;96;16
2;4;ALB;29.5;98;84
2;4;ALB;30.0;98;40
2;4;ALB;30.0;100;60
2;4;ALB;30.5;100;66
2;4;ALB;30.5;102;34
2;4;ALB;31.0;102;90
2;4;ALB;31.0;104;10
2;4;ALB;31.5;104;100
2;4;ALB;32.0;104;16
2;4;ALB;32.0;106;84
2;4;ALB;32.5;106;42
2;4;ALB;32.5;108;58
2;4;ALB;33.0;108;66
2;4;ALB;33.0;110;34
2;4;ALB;33.5;110;92
2;4;ALB;33.5;112;8
2;4;ALB;34.0;112;100
2;4;ALB;34.5;112;16
2;4;ALB;34.5;114;84
2;4;ALB;35.0;114;42
2;4;ALB;35.0;116;58
2;4;ALB;35.5;116;68
2;4;ALB;35.5;118;32
2;4;ALB;36.0;118;94
2;4;ALB;36.0;120;6
2;4;ALB;36.5;120;100
2;4;ALB;37.0;120;18
2;4;ALB;37.0;122;82
2;4;ALB;37.5;122;44
2;4;ALB;37.5;124;56
2;4;ALB;38.0;124;70
2;4;ALB;38.0;126;30
2;4;ALB;38.5;126;96
2;4;ALB;38.5;128;4
2;4;ALB;39.0;128;100
2;4;ALB;39.5;128;22
2;4;ALB;39.5;130;78
2;4;ALB;40.0;130;48
2;4;ALB;40.0;132;52
2;4;ALB;40.5;132;74
2;4;ALB;40.5;134;26
2;4;ALB;41.0;134;100
2;4;ALB;41.5;136;100
2;4;ALB;42.0;136;26
2;4;ALB;42.0;138;74
2;4;ALB;42.5;138;52
2;4;ALB;42.5;140;48
2;4;ALB;43.0;140;78
2;4;ALB;43.0;142;22
2;4;ALB;43.5;142;100
2;4;ALB;44.0;142;4
2;4;ALB;44.0;144;96
2;4;ALB;44.5;144;30
2;4;ALB;44.5;146;70
2;4;ALB;45.0;146;56
2;4;ALB;45.0;148;44
2;4;ALB;45.5;148;82
2;4;ALB;45.5;150;18
2;4;ALB;46.0;150;100
2;4;ALB;46.5;150;8
2;4;ALB;46.5;152;92
2;4;ALB;47.0;152;36
2;4;ALB;47.0;154;64
2;4;ALB;47.5;154;62
2;4;ALB;47.5;156;38
2;4;ALB;48.0;156;88
2;4;ALB;48.0;158;12
2;4;ALB;48.5;158;100
2;4;ALB;49.0;158;14
2;4;ALB;49.0;160;86
2;4;ALB;49.5;160;42
2;4;ALB;49.5;162;58
2;4;ALB;50.0;162;68
2;4;ALB;50.0;164;32
2;4;ALB;50.5;164;94
2;4;ALB;50.5;166;6
2;4;ALB;51.0;164;94
2;4;ALB;51.0;166;6
2;4;ALB;51.5;164;94
2;4;ALB;51.5;166;6
2;4;ALB;52.0;164;94
2;4;ALB;52.0;166;6
2;4;ALB;52.5;164;94
2;4;ALB;52.5;166;6
2;4;ALB;53.0;164;94
2;4;ALB;53.0;166;6
2;4;ALB;53.5;164;94
2;4;ALB;53.5;166;6
2;4;ALB;54.0;164;94
2;4;ALB;54.0;166;6
2;4;ALB;54.5;164;94
2;4;ALB;54.5;166;6
2;4;ALB;55.0;164;94
2;4;ALB;55.0;166;6
2;4;ALB;55.5;164;94
2;4;ALB;55.5;166;6
2;4;ALB;56.0;164;94
2;4;ALB;56.0;166;6
2;4;ALB;56.5;164;94
2;4;ALB;56.5;166;6
2;4;ALB;57.0;164;94
2;4;ALB;57.0;166;6
2;4;ALB;57.5;164;94
2;4;ALB;57.5;166;6
2;4;ALB;58.0;164;94
2;4;ALB;58.0;166;6
2;4;ALB;58.5;164;94
2;4;ALB;58.5;166;6
2;4;ALB;59.0;164;94
2;4;ALB;59.0;166;6
2;4;ALB;59.5;164;94
2;4;ALB;59.5;166;6
2;4;ALB;60.0;164;94
2;4;ALB;60.0;166;6
